imdbId,Movie Name,Argentina,Aruba,Australia,Austria,Bahrain,Belgium,Bolivia,Brazil,Bulgaria,Cambodia,Canada,Central America,Chile,China,Colombia,Croatia,Curaçao,Czech Republic,Denmark,Domestic,Dominican Republic,Ecuador,Egypt,Estonia,Ethiopia,Finland,France,Germany,Ghana,Greece,Hong Kong,Hungary,Iceland,India,Indonesia,Iraq,Israel,Italy,Jamaica,Japan,Jordan,Kenya,Kuwait,Latvia,Lebanon,Lithuania,Malaysia,Mexico,Mongolia,Netherlands,New Zealand,Nigeria,Norway,Oman,Pakistan,Panama,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Romania,Russia,Russia/CIS,Saudi Arabia,Serbia and Montenegro,Singapore,Slovakia,Slovenia,South Africa,South Korea,Spain,Sweden,Switzerland,Switzerland (French),Switzerland (German),Taiwan,Thailand,Trinidad & Tobago,Türkiye,Ukraine,United Arab Emirates,United Kingdom,Uruguay,Venezuela,Vietnam,Baltic States,Bangladesh,Central America+,Cyprus,Czech Republic/Slovakia,Djibouti,East Africa,Lebanon/United Arab Emirates,Lesser Antilles,Mauritius,Middle East,Middle East Other,Middle East/UAE,Morocco,New Caledonia,Palestine,Reunion,Russia/CIS/Ukraine,Sri Lanka,Tunisia,West Indies,Greece and Cyprus,Ireland,S/E/W Africa,Syria,Yugoslavia,Costa Rica,Honduras,Nicaragua,Switzerland (Italian),El Salvador,Guatemala,Netherlands Antilles,North Macedonia,South Africa/Nigeria,Switzerland (French/Italian),E/W Africa,Laos,Bosnia,Soviet Union,Malta
1027718,Wall Street: Money Never Sleeps (2010),"$533,972",,"$6,009,999","$875,756","$39,761","$1,269,566","$49,496","$2,416,343","$233,359",,,,"$280,926","$7,147,135","$464,834","$53,471",,"$392,169","$2,061,342",,,"$130,626","$78,785","$91,770",,"$702,769","$4,906,151","$5,679,469","$13,663","$317,005","$1,085,152","$301,780","$52,946",,,,"$290,125","$4,137,171",,"$6,357,015",,,,"$88,951","$104,381","$30,829","$434,317","$2,473,179",,"$1,328,939","$565,089","$25,282","$1,430,849",,,,,"$355,638","$439,806","$640,659","$875,613",,,"$387,476",,"$2,175,139",,,"$916,324","$93,572","$51,037","$409,571","$1,580,165","$6,789,674","$2,515,470","$1,609,424",,,"$833,306","$313,931",,"$457,501","$274,332","$503,746","$6,392,472","$73,336","$254,351","$89,529",,,,,,,"$50,151",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1219342,Legend of the Guardians: The Owls of Ga'Hoole (2010),"$1,034,469",,"$4,669,462","$450,589",,"$1,440,421","$255,935","$7,309,044",,,,,"$1,246,874","$4,670,433","$2,259,877","$69,983",,"$569,276",,,,"$995,942","$21,432",,,"$162,804","$5,617,840","$3,782,806","$6,465","$171,367","$454,735","$318,202","$61,052",,"$632,062",,"$571,479","$2,177,011",,"$2,052,597",,,,,"$26,412","$133,181","$807,586","$6,685,593",,"$1,760,251","$384,067","$17,325","$475,281",,,,,"$1,330,099","$1,483,518","$860,041","$445,172",,,"$398,396",,"$8,623,362",,"$25,132","$584,546","$249,842","$46,889","$470,982","$2,286,301","$3,527,098","$672,463","$650,262",,,"$331,879","$1,146,487",,"$688,404","$896,520","$362,769","$5,282,850","$46,565","$1,785,409",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1287468,Cats & Dogs: The Revenge of Kitty Galore (2010),"$1,415,974",,"$6,655,289","$1,162,088",,"$1,422,561","$273,148","$3,660,233","$312,019",,,,"$882,509",,"$2,094,843","$99,111",,"$626,495","$255,493",,,"$877,175","$63,244","$62,684",,"$560,269","$2,773,879","$4,458,167","$15,519","$603,678","$795,398","$434,404","$61,502",,"$632,353",,"$712,280","$1,833,580",,"$801,597",,,,"$85,402","$109,120","$232,984","$721,521","$3,802,030",,"$1,420,441","$833,520","$44,893","$605,538",,,,,"$1,304,761","$497,213","$599,477","$387,939",,,"$266,459",,"$6,337,744",,"$34,914","$612,917","$281,772","$64,045","$595,376","$717,282","$2,710,677","$750,803",,,,"$217,122","$484,024",,"$730,574","$515,498","$697,588","$7,570,467","$189,716","$1,686,812","$188,591",,,,,,,"$27,496",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0804497,It's Kind of a Funny Story (2010),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$127,612",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1189076,Ricky (2009),"$5,453",,,"$4,219",,"$28,645","$2,129",,,,,,,,,,,,,"$3,457",,,,,,,"$1,953,118","$45,991",,,"$36,196",,,,,,,"$170,496",,,,,,,,$315,,"$27,003",,,,,,,,,,"$15,673",,,,,,,,"$67,092",,,,,,,"$26,376","$42,899",,,,,"$8,987",,,"$19,987",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0902967,The Crimson Wing: Mystery of the Flamingos (2008),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$13,028",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276105,Saint John of Las Vegas (2009),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$9,086",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1486190,Tamara Drewe (2010),,,"$360,681","$196,813",,"$310,108",,,,,,,,,,,,,"$30,902",,,,,,,"$48,339","$3,252,352","$1,083,697",,,,,,,,,,"$916,168",,,,,,,"$3,860",,,,,,"$126,582",,,,,,,,,"$277,601",,,,,,"$180,365",,,,,"$18,652","$16,154",,"$609,276",,,,,,,,,,"$32,078","$4,013,954",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0374271,In Your Name (2003),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$2,595,179",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0318523,Red Bear (2002),"$245,293",,,,,,,,,,,,"$10,881",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0834102,Shadows (2007),,,,,,,,,"$1,820",,,,,,,"$4,261",,,,,,,,,,,,,,,,$158,,,,,,,,,,,,,,,,"$40,052",,,,,,,,,,,,,,,,,,,,"$8,545",,,,,,,,,,,,,,"$13,106",,,,,"$36,350",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1228987,Let Me In (2010),,,"$918,014",,,"$129,055","$23,361","$231,365",,,,,,,,,,,,,,,"$22,052","$8,120",,,"$899,401","$71,594",,"$159,405","$1,074,556",,"$17,465",,,,,"$1,857,392",,"$691,076",,,,"$8,743","$15,715","$17,457","$209,462","$1,316,517",,,"$20,436",,,,,,,"$108,449","$93,395","$446,406","$69,593",,,,,"$1,346,716",,"$17,049","$262,086",,,"$14,058","$989,342","$1,216,232","$84,534",,,,"$65,487","$60,979",,"$88,787","$41,894","$125,772","$2,236,692",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5736696,R.A.I.D. Special Unit (2016),,,,,,,,,,,,,,"$760,819",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$158,745",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0963915,Dynamite Warrior (2006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$8,636","$422,809",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0221809,Ayurveda: Art of Being (2001),,,,,,,,,,,,,,,,,,,,,,,,,,,,"$114,446",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3043252,Parched (2015),,,,,,,,,,,,,,,"$37,876",,,,,,,,,,,,,,,,,,,"$199,720",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0456980,Fist of the North Star: The Legends of the True Savior: Legend of Raoh-Chapter of Death in Love (2006),,,,,,,,,,,,,,,,,,,,,,,,,,,"$296,991",,,,,,,,,,,"$26,568",,"$862,681",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$3,600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3610746,Don't Hang Up (2016),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$308,618",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2378507,The Glass Castle (2017),"$35,144","$4,603","$2,455","$34,056","$20,559","$64,600","$13,017","$158,265",,,,,"$4,731",,"$64,387","$23,945",,,"$198,719",,"$5,080","$29,637",,"$31,314",,,"$171,116","$1,004,909",,"$15,460","$48,927",,"$31,887",,,,"$602,978","$134,443",,"$174,266","$4,240",,"$16,453","$17,093","$4,552","$14,475","$24,405","$373,829",,"$271,151",,,,"$4,588",,"$24,648",,"$23,879",,,"$36,819",,"$29,169",,,,,,"$11,293",,,"$50,146",,"$179,035","$72,258","$54,436",,,"$33,273","$12,806",,,,"$15,537","$146,680","$7,264","$462,076",,,,,,,,,,,,,,,,,,,,,,,,,,,,"$18,546",,"$11,212",,,,,,,,,,,,
5160928,Mean Dreams (2016),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$17,119",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$10,873",,,,,,,,,,,,"$4,489",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4255304,The Void (2016),"$132,187",,,,,,,,,,,,,,"$54,116",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$5,871",,,,"$23,696","$1,460",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5226984,Tom of Finland (2017),,,"$74,291",,,,,,,,,,,,,,,,,"$381,610",,,,,,"$1,214,289","$62,940",,,"$2,119",,,,,,,,,,,,,,,,"$1,693",,,,,,,,,,,,,,,"$8,366",,,,,,,,,,,,"$12,169","$13,279",,,,,,,,,,,"$21,658",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5471480,Magnus (2016),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$230,,,,,,,,,,,,,,,,,,,,"$91,443",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$1,122",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4365518,Sand Storm (2016),,,,,,,,,,,,,,,,,,,,,,,,,,,"$327,898",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1661275,Their Finest (2016),,,"$1,936,989",,,,,,,,,,,,,,,,,,,,,,,,,,,"$105,734",,,,,,,,,,,,,,,,,,,,"$190,279","$785,706",,,,,,,,,"$36,739","$30,232",,,,,,,,,,,"$57,077",,"$525,835",,,,,,,,"$20,797",,"$21,670","$5,282,720",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4943322,The Ottoman Lieutenant (2017),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$172,866",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4291600,Lady Macbeth (2016),"$40,908",,"$365,784",,,,,,"$3,138",,,,,,"$35,678",,,"$9,785",,,,,,,,"$9,247","$992,758",,,"$84,434",,,,,,,,"$186,620",,,,,,,,,,,,"$316,561","$58,772",,,,,,,,,,"$57,620",,,,,"$150,233",,,,"$4,049","$2,557",,"$144,024","$666,500",,,,,,,,"$12,631","$21,080",,"$1,051,845",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4827986,The Sense of an Ending (2017),,,"$414,727",,,,,,,,,,,,,,,,,,,,,,,,"$366,834",,,"$43,448",,,,,,,,"$289,552",,,,,,,,,,,,"$394,346","$98,420",,"$98,565",,,,,,,,"$40,137",,,,,,,,,,,"$41,985","$283,573","$191,493",,,,,,,,,,,"$1,543,995",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4714782,Personal Shopper (2016),"$40,938",,"$181,003",,,,,,,,,,,,,,,,,,,,,,,,"$465,541",,,"$19,115",,,"$2,622",,,,,"$187,579",,,,,,,,,,,,"$18,896","$75,448",,,,,,"$3,775",,,,"$3,286",,,,,"$74,139",,,,,"$2,024",,"$92,604","$161,584",,,,,,"$11,564",,"$18,403",,"$32,568","$144,124",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5929796,The Rolling Stones: Havana Moon (2016),"$62,688",,,,,,$998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$1,028",,,,,,,,,"$13,958",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2989524,Carrie Pilby (2016),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$7,954",,,,,,,,,,,,,,,,,,,,,,,,,"$1,519",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4291700,Prey (2016),,,,,,,,,,,,,,"$6,589,175",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$231,548",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5034474,The Assignment (2016),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$31,833",,,,,,,,"$166,516",,,,,,,,,,,,,,,,,,,,,,,"$44,012",,,,,,,,,,,,"$15,334",,,,,,,,,,,"$131,094",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1564777,Fallen (2016),,,,,,,,"$815,822",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$128,992",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2872518,The Shack (2017),"$74,364",,"$437,321","$554,505",,,"$17,817","$23,607,140","$33,772",,,,"$30,980",,"$856,348","$198,058",,,,,"$33,247","$131,320",,,,,,"$2,542,630",,"$30,764","$514,238",,"$7,147",,,,"$68,421",,,"$196,984",,,,,"$8,756",,,"$2,960,730",,,"$203,255",,"$190,438",,,"$126,386","$24,800","$50,948","$130,137","$1,388,316","$151,663",,,,,,,"$26,436","$90,639","$441,711","$39,919","$389,848","$518,989","$216,615",,"$927,413",,,"$198,571","$106,444",,"$25,710",,,"$459,483","$27,887","$267,878","$12,035",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6095090,The Bride (2017),"$237,715",,,,,,"$89,861","$1,330,331",,,,,,,"$247,038",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$1,870,872",,,,,,,,,"$21,854",,,,,,,,,"$3,066,828",,,,,,,,,,,,,,,,,,,,"$37,527",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5442430,Life (2017),"$387,266",,"$3,144,651","$340,219",,"$491,296","$33,241","$1,718,404","$69,417",,,,"$136,825","$19,881,127","$316,907","$88,027",,"$252,511","$432,358",,"$27,535","$168,898","$47,805","$98,549",,"$342,079","$3,840,741","$2,771,044",,"$218,416","$1,218,712","$320,603","$79,983","$692,525","$991,758",,"$211,868","$1,662,772",,"$1,448,197",,,,"$70,736","$80,431","$112,167","$719,947","$2,520,773",,"$872,988","$359,668",,"$362,516",,"$24,367",,"$17,813","$402,055","$282,051","$550,829","$258,503",,,"$276,831",,"$5,582,464",,"$22,932","$662,247","$103,842","$19,016","$151,878","$3,226,364","$2,849,451","$796,279","$397,849",,,"$903,027","$916,829","$42,914","$669,614","$343,012","$1,061,741","$2,568,840","$33,384","$143,252","$178,636",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5460276,Kaabil (2017),,,,,,,,,,,,,,"$5,097,469",,,,,,,,,,,,,,,,,,,,"$16,402,229",,,,,,,,,,,,,,,,,"$101,890",,,,,,,,,,,,,,,,,,,,,,,"$12,897",,,,,,,,,,,"$278,759",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1212428,The Lost City of Z (2016),,,"$66,143","$46,677","$39,652","$135,392",,"$184,486","$6,803",,,,"$40,259","$981,968","$31,961","$84,770",,"$106,003","$8,794",,,"$44,100","$29,035","$31,275",,,"$2,591,367","$228,026",,"$54,144",,,,"$10,332",,,"$111,556","$734,437",,,"$15,699",,"$172,204","$18,000","$32,883","$42,635",,"$61,592",,"$166,191",,,,"$5,095",,,"$15,868","$23,345","$98,462",,"$115,061",,,,,"$640,821",,"$21,753","$67,214","$34,929",,"$45,191","$317,140","$1,775,649",,"$210,875",,,"$36,297",,,"$44,920","$45,885","$225,185","$873,033",,,"$8,426",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4573516,Sleight (2016),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$2,002",,,"$1,458",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5078204,Two Is a Family (2016),"$52,471",,"$488,509",,,,"$7,621","$382,761",,,,,,,"$174,823",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$239,074",,,$35,,,,,,,,,,,,,,,"$1,741,939",,,,,,,"$56,706",,,,,,,"$2,937",,,,,,"$31,943",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3717490,Power Rangers (2017),"$463,299",,"$2,900,769","$251,635",,"$524,863","$160,283","$5,100,188","$38,655",,,,"$342,383","$4,246,955","$651,097","$53,143",,"$189,457","$144,463",,"$127,580","$670,418","$46,875","$23,584",,"$45,147","$3,766,394","$1,830,779",,"$160,930","$617,635","$75,885","$56,514","$120,358","$1,251,179",,"$190,641","$856,648",,"$1,912,288",,,,"$13,419","$114,536","$10,937","$2,764,913","$5,801,428",,"$335,425","$377,923",,"$140,955",,"$32,898","$124,953","$11,235","$891,265","$2,112,895","$468,433","$155,455",,,"$175,796",,"$1,406,645",,"$19,310","$1,301,436","$79,290","$13,549","$594,658","$505,141","$826,546","$139,741","$206,256",,,"$743,630","$618,957",,"$160,507","$117,714","$1,058,903","$6,058,693","$38,184","$949,013","$411,762",,,,"$39,768",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2316204,Alien: Covenant (2017),"$1,176,839",,"$7,003,238","$761,430","$83,625","$1,021,023","$146,431","$3,048,444","$211,174",,,,"$846,593","$45,400,330","$955,362","$152,854",,"$715,360","$885,590","$74,262,031","$75,989","$349,167","$85,368","$178,145",,"$746,829","$10,000,130","$6,035,747",,"$346,494","$3,563,613","$843,733","$119,642","$870,234","$2,060,448",,"$230,373","$2,834,020","$22,494","$7,503,250","$46,731",,"$284,755","$106,244","$73,039","$115,618","$1,834,747","$5,648,202","$33,234","$1,255,992","$875,807",,"$76,403","$76,403","$42,914",,"$29,981","$1,221,516","$883,384","$1,766,529","$641,339",,"$203,110","$439,559",,"$7,549,945",,"$91,248","$1,571,116","$324,792","$62,714","$224,909","$9,474,927","$4,232,757","$1,904,491","$1,117,158",,,"$2,697,297","$1,634,751","$121,563","$738,164","$620,860","$899,304","$16,643,305","$70,209",,"$602,918",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6197094,Beata ignoranza (2017),"$14,514",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4158096,Free Fire (2016),,,"$14,048",,,,,,,,,,,,,,,,,,,,,,,,"$37,191",,,,,,,,,,,,,,,,,,,"$10,615",,,,"$8,052",,,"$20,357",,,,,,,,,,,,,"$394,738",,,,,$547,"$3,737",,,,,,,,,,,"$38,227","$105,845","$1,286,714",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1538221,Angel & Tony (2010),"$26,458",,"$309,902","$12,518",,"$41,089",,,,,,,,,,,,,,,,,,,,,"$984,369","$242,679",,,,,,,,,,"$261,097",,,,,,,,,,"$10,663",,,,,,,,,,,,"$6,633","$6,086",,,,,,,,,,,,,"$60,649",,,,,,,,,,,"$2,821",,"$1,974",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1236434,Deseo (2013),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$170,339",,,,,,,,,,,,,,,,,,,,,,,,,,"$411,811",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6247936,Django (2017),,,,,,,,,,,,,,,"$28,999",,,,,,,,,,,,"$3,592,972",,,,,,,,,,,,,,,,,,,,,,,"$183,170",,,,,,,,,,,"$7,872",,,,,,,,,,,,,,,,,,,,,,,"$7,305",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3203620,The Dinner (2017),,,"$163,312",,,,,,,,,,,,,,,,,,,,,,,,,,,"$50,194",,,,,,,,"$636,883",,,,,,,,,,,,,"$27,215",,,,,,,,,,,,,,,"$35,796",,,,,,,,"$145,617",,,,,,,,,,"$48,496","$114,096",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0093615,Ngati (1987),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0157262,2001: A Space Travesty (2000),,,,"$101,833",,,,,,,,,,,,,,"$24,706",,,,,,,,,"$64,776","$79,498",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4197642,A Date for Mad Mary (2016),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$94,736",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5133392,Zoology (2016),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$12,352",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0386504,Haven (2004),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$14,354",,,,,,,,,,,,,,,"$1,995",,,,,"$38,480",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4629266,Born in China (2016),,,,,,,,,,,,,,"$9,880,653","$14,709",,,,,,,,,,,,"$1,082,729","$25,873",,,,,,,,,,,,,,,,,,,"$2,734","$37,418",,"$8,918",,,,,,,,,,,,,,,,,,,"$5,903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4073166,One Breath (2015),,,,,,,,,,,,,,,,,,,,,,,,,,,,"$26,459",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$16,114",,,,,,,,"$1,926",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2936884,Lost in Paris (2016),"$56,889",,"$157,178",,,,,"$108,701",,,,,,,,,,,,,,,,,,,"$259,856",,,,,"$11,100",,,,,,"$413,654",,,,,,,,,,,,,"$130,985",,,,,,,,,,,,,"$8,245",,"$42,352",,,,,,,"$184,101",,,,,,,,,,,,"$9,432","$13,135",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0313300,The Blue Butterfly (2004),,,,,,,,,,,,,,,,,,,,"$1,755,355",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$20,264",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140871,The Russian Game (2007),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$240,878",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0896815,Missing (2008),,,,,,,,,,,,,,"$3,330,558",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5023260,The Last Word (2017),,,,,,,,,,,,,,,,,,,,,,,,,,,,"$482,921",,,,,,,,,,"$337,903",,,,,,,,,,,,,,,,,,,,,,,"$18,352",,,,,,,,,,,"$43,599","$284,457",,,,,,,,,,,,"$31,351",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0493405,CHIPS (2017),"$143,000",,"$735,000",,,,,,"$63,956",,,,,,"$109,000",,,,,,,,,,,"$88,728",,"$128,000",,,,"$170,623","$52,285",,,,,"$125,000",,,,,,,,"$35,101",,"$599,000",,"$487,000","$85,279",,"$164,682",,,,,,,,"$138,917",,,"$414,088",,,,,,"$30,926",,"$170,067",,,,"$211,000",,,,,,,"$122,297","$702,174","$593,000","$14,803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
